P121000,Mit School Of Management,,,,,,,,,,,,,
Master,Government,Sponsor,Project,Project Wbs,Project Wbs,Project Wbs,Graduate,Salaries,Employee,Operating,F&A,Fytd,Auth Total,Cumulative,Unexpend,Project
Project,Contract,Name,Wbs Id_2,Name_2,Effective,Expiration,Student,,Benefits,Expenses,Costs,Amount,,Amount,ed,Wbs Id
Number,Number,,,,Date,Date,Staff,,,,,,,,Balance,
6928450,20130567,Kauffman,6928450,Kauffman Junior,07/01/2013,07/30/2015,"4,055",,,"3,565",0,"7,620","40,000","7,620","32,380",6928450
,,Foundation,,Faculty,,,,,,,,,,,,
,,,,Fellowship In En,,,,,,,,,,,,
,,,,,Supervisor Total:,,"4,055",,,"3,565",0,"7,620","40,000","7,620","32,380",
,,,Primary Volume Total,,,"4,055",,,"3,565",0,"7,620","40,000","7,620","32,380",
,,,Primary and Secondary Volume Total,,"4,055",,,"3,565",0,"7,620","40,000","7,620","32,380",
,,,,,,"Page 1 of 1, Thursday, September 11, 2014",,,,,,,,
,,,,,Primary and Secondary Volume Report by Supervisor,,,,,,
,,,,,,Department: SSM Division of Research,,,,,,,
,,,,,,Fiscal Period 201412,,,,,,,,,
Primary Volume,,,,,,,,,,,,,,,
Supervisor: Ackerman /Joshua Maxwell,,,,,,,,,,,,,
P122000,Sloan Division Of Research,,,,,,,,,,,,,
Master,Government,Sponsor,Project,Project Wbs,Project Wbs,Project Wbs,Graduate,Salaries,Employee,Operating,F&A,Fytd,Auth Total,Cumulative,Unexpend,Project
Project,Contract,Name,Wbs Id_2,Name_2,Effective,Expiration,Student,,Benefits,Expenses,Costs,Amount,,Amount,ed,Wbs Id
Number,Number,,,,Date,Date,Staff,,,,,,,,Balance,
6926632,BCS-12267,NSF,6926632,Collaborative,10/01/2012,09/30/2015,,"30,438","7,418",0,"21,200","59,056","129,227","61,263","67,964",6926632
,31,,,Research:,,,,,,,,,,,,
,,,,Grounding The Be,,,,,,,,,,,,
,,,,,Supervisor Total:,,,"30,438","7,418",0,"21,200","59,056","129,227","61,263","67,964",
Supervisor: Ancona /Deborah G,,,,,,,,,,,,,,
P122000,Sloan Division Of Research,,,,,,,,,,,,,
Master,Government,Sponsor,Project,Project Wbs,Project Wbs,Project Wbs,Graduate,Salaries,Employee,Operating,F&A,Fytd,Auth Total,Cumulative,Unexpend,Project
Project,Contract,Name,Wbs Id_2,Name_2,Effective,Expiration,Student,,Benefits,Expenses,Costs,Amount,,Amount,ed,Wbs Id
Number,Number,,,,Date,Date,Staff,,,,,,,,Balance,
6922100,LEADERSH,Cisco,6923637,Distributed,06/01/2010,05/31/2015,,0,0,0,0,0,"300,000","247,415","52,585",6923637
,IP,"Systems,",,Leadership At,,,,,,,,,,,,
,CONSORTI,Incorporated,,Cisco,,,,,,,,,,,,
,UM,,,,,,,,,,,,,,,
,AGREEME,,,,,,,,,,,,,,,
,NT DATED,,,,,,,,,,,,,,,
,5/7/10,,,,,,,,,,,,,,,
6922100,LEADERSH,Multi-Sponso,6922101,Mit Leadership,05/07/2010,05/31/2015,,,0,,0,0,0,0,0,6922101
,IP,red,,Center,,,,,,,,,,,,
,CONSORTI,Consortium,,Consortium -,,,,,,,,,,,,
,UM,,,Admin,,,,,,,,,,,,
,AGREEME,,,,,,,,,,,,,,,
,NT DATED,,,,,,,,,,,,,,,
,5/7/10,,,,,,,,,,,,,,,
6922100,LEADERSH,Multi-Sponso,6922102,Mit Leadership,05/07/2010,05/31/2015,,,0,,,0,0,0,-0,6922102
,IP,red,,Center,,,,,,,,,,,,
,CONSORTI,Consortium,,Consortium -,,,,,,,,,,,,
,UM,,,Resea,,,,,,,,,,,,
,AGREEME,,,,,,,,,,,,,,,
,NT DATED,,,,,,,,,,,,,,,
,5/7/10,,,,,,,,,,,,,,,
,,,,,Supervisor Total:,,,0,0,0,0,0,"300,000","247,415","52,585",
Supervisor: Aral /Sinan Kayhan,,,,,,,,,,,,,,
P122000,Sloan Division Of Research,,,,,,,,,,,,,
,,,,,,"Page 1 of 33, Thursday, September 11, 2014",,,,,,,,,
,,,,,Primary and Secondary Volume Report by Supervisor,,,,,,
,,,,,,Department: SSM Division of Research,,,,,,,
,,,,,,Fiscal Period 201412,,,,,,,,,
Master,Government,Sponsor,Project,Project Wbs,Project Wbs,Project Wbs,Graduate,Salaries,Employee,Operating,F&A,Fytd,Auth Total,Cumulative,Unexpend,Project
Project,Contract,Name,Wbs Id_2,Name_2,Effective,Expiration,Student,,Benefits,Expenses,Costs,Amount,,Amount,ed,Wbs Id
Number,Number,,,,Date,Date,Staff,,,,,,,,Balance,
6930030,IIS-1439355,NSF,6930030,Career: Social,09/01/2013,12/31/2014,,,,,,0,"85,678",0,"85,678",6930030
,,,,And Economic,,,,,,,,,,,,
,,,,Consequences,,,,,,,,,,,,
,,,,,Supervisor Total:,,,,,,,0,"85,678",0,"85,678",
Supervisor: Ariely /Dan,,,,,,,,,,,,,,
P122170,Center For E Business At Mit,,,,,,,,,,,,,
Master,Government,Sponsor,Project,Project Wbs,Project Wbs,Project Wbs,Graduate,Salaries,Employee,Operating,F&A,Fytd,Auth Total,Cumulative,Unexpend,Project
Project,Contract,Name,Wbs Id_2,Name_2,Effective,Expiration,Student,,Benefits,Expenses,Costs,Amount,,Amount,ed,Wbs Id
Number,Number,,,,Date,Date,Staff,,,,,,,,Balance,
6890000,AGMT,France,6898218,Measuring,06/01/2005,09/01/2006,0,,,0,0,0,"44,139","44,139",0,6898218
,EFF. 6/1/05,Telecom-CN,,Consumer Value,,,,,,,,,,,,
,,ET,,,,,,,,,,,,,,
,,,,,Supervisor Total:,,0,,,0,0,0,"44,139","44,139",0,
Supervisor: Ashlagi /Itai,,,,,,,,,,,,,,
P122000,Sloan Division Of Research,,,,,,,,,,,,,
Master,Government,Sponsor,Project,Project Wbs,Project Wbs,Project Wbs,Graduate,Salaries,Employee,Operating,F&A,Fytd,Auth Total,Cumulative,Unexpend,Project
Project,Contract,Name,Wbs Id_2,Name_2,Effective,Expiration,Student,,Benefits,Expenses,Costs,Amount,,Amount,ed,Wbs Id
Number,Number,,,,Date,Date,Staff,,,,,,,,Balance,
6924361,SES-10618,NSF,6924361,Collaborative,08/16/2011,08/31/2014,"24,815","23,606","6,610","13,136","33,594","101,759","293,369","225,906","67,463",6924361
,89,,,Research On,,,,,,,,,,,,
,,,,Kidney Exchang,,,,,,,,,,,,
6927083,CMMI-1254,NSF,6927083,Career: Novel,08/01/2013,07/31/2018,"26,706","6,730","1,884","21,591","19,772","76,683","400,000","76,683","323,317",6927083
,768,,,Designs For,,,,,,,,,,,,
,,,,Kidney Exchang,,,,,,,,,,,,
,,,,,Supervisor Total:,,"51,521","30,335","8,494","34,727","53,365","178,442","693,369","302,588","390,781",
Supervisor: Barnhart /Cynthia,,,,,,,,,,,,,,
P122170,Center For E Business At Mit,,,,,,,,,,,,,
Master,Government,Sponsor,Project,Project Wbs,Project Wbs,Project Wbs,Graduate,Salaries,Employee,Operating,F&A,Fytd,Auth Total,Cumulative,Unexpend,Project
Project,Contract,Name,Wbs Id_2,Name_2,Effective,Expiration,Student,,Benefits,Expenses,Costs,Amount,,Amount,ed,Wbs Id
Number,Number,,,,Date,Date,Staff,,,,,,,,Balance,
6890000,AGMT,United,6899230,Planning,01/01/2005,12/31/2006,0,0,0,0,0,0,"100,000","100,000",-0,6899230
,EFFECTIVE,Parcel,,Strategies For,,,,,,,,,,,,
,1/1/05,Service,,Route And,,,,,,,,,,,,
,,,,Schedu,,,,,,,,,,,,
,,,,,Supervisor Total:,,0,0,0,0,0,0,"100,000","100,000",-0,
Supervisor: Beauregard /Joseph M,,,,,,,,,,,,,
P122130,System Dynamics Group,,,,,,,,,,,,,
,,,,,,"Page 2 of 33, Thursday, September 11, 2014",,,,,,,,,
,,,,,Primary and Secondary Volume Report by Supervisor,,,,,,
,,,,,,Department: SSM Division of Research,,,,,,,
,,,,,,Fiscal Period 201412,,,,,,,,
Master,Government,Sponsor,Project,Project Wbs,Project Wbs,Project Wbs,Graduate,Salaries,Employee,Operating,F&A,Fytd,Auth Total,Cumulative,Unexpend,Project
Project,Contract,Name,Wbs Id_2,Name_2,Effective,Expiration,Student,,Benefits,Expenses,Costs,Amount,,Amount,ed,Wbs Id
Number,Number,,,,Date,Date,Staff,,,,,,,,Balance,
3935000,GIFT,Multi-Sponso,9437200,Systems,11/01/1983,12/31/2014,0,0,0,"4,642","2,600","7,242","4,252,988","4,249,085","3,904",9437200
,,red,,Dynamics Fund,,,,,,,,,,,,
,,Consortium,,,,,,,,,,,,,,
,,,,,Supervisor Total:,,0,0,0,"4,642","2,600","7,242","4,252,988","4,249,085","3,904",
Supervisor: Bertsimas /Dimitris J,,,,,,,,,,,,,
P122000,Sloan Division Of Research,,,,,,,,,,,,,
Master,Government,Sponsor,Project,Project Wbs,Project Wbs,Project Wbs,Graduate,Salaries,Employee,Operating,F&A,Fytd,Auth Total,Cumulative,Unexpend,Project
Project,Contract,Name,Wbs Id_2,Name_2,Effective,Expiration,Student,,Benefits,Expenses,Costs,Amount,,Amount,ed,Wbs Id
Number,Number,,,,Date,Date,Staff,,,,,,,,Balance,
6917065,FORD-MIT,Ford Motor,6917087,Robust Least,01/02/2012,12/31/2014,"44,063","11,700","4,271","43,330","39,735","143,098","293,419","219,433","73,986",6917087
,ALLIANCE,Company,,Energy Routing,,,,,,,,,,,,
,AGREEME,,,For Bevs,,,,,,,,,,,,
,NT,,,,,,,,,,,,,,,
,JANUARY,,,,,,,,,,,,,,,
,2008,,,,,,,,,,,,,,,
6926678,IIS-1237136,NSF,6926678,Shb:Type Ii (Int):,10/01/2012,09/30/2017,0,"26,938",,"4,837","17,794","49,568","886,421","82,622","803,799",6926678
,,,,Collaborative,,,,,,,,,,,,
,,,,Researc,,,,,,,,,,,,
6926863,AGREEME,"Accenture,",6928402,Accenture And,02/01/2013,05/31/2015,"20,021",,,"18,791","11,632","50,444","100,000","50,444","49,556",6928402
,NT DATED,LLP,,Mit Alliance For,,,,,,,,,,,,
,9/1/12,,,Business,,,,,,,,,,,,
P122170,Center For E Business At Mit,,,,,,,,,,,,,
Master,Government,Sponsor,Project,Project Wbs,Project Wbs,Project Wbs,Graduate,Salaries,Employee,Operating,F&A,Fytd,Auth Total,Cumulative,Unexpend,Project
Project,Contract,Name,Wbs Id_2,Name_2,Effective,Expiration,Student,,Benefits,Expenses,Costs,Amount,,Amount,ed,Wbs Id
Number,Number,,,,Date,Date,Staff,,,,,,,,Balance,
6890000,MOA,"Dell, Inc.",6890012,Ebusiness@Mit-D,01/01/2000,12/31/2002,0,0,0,0,0,0,"148,483","148,483",0,6890012
,6/30/00,,,ata Mining In,,,,,,,,,,,,
,SRA NONE,,,Ecommerce,,,,,,,,,,,,
6890000,PECM,Multi-Sponso,6890024,Vision-Electronic,07/01/2000,04/30/2002,0,0,0,0,0,0,"75,005","75,005",-0,6890024
,PROJECT,red,,Price Setting,,,,,,,,,,,,
,,Consortium,,Mechanis,,,,,,,,,,,,
6890000,MRA,Unilever,6892743,Center For,08/01/2001,12/31/2002,0,0,0,0,0,0,"95,237","95,237",0,6892743
,DATED,,,Ebusiness,,,,,,,,,,,,
,12/4/01,,,Research Under,,,,,,,,,,,,
,,,,Moa,,,,,,,,,,,,
,,,,,Supervisor Total:,,"64,084","38,638","4,271","66,958","69,161","243,110","1,598,565","671,224","927,341",
Supervisor: Bitran /Gabriel R,,,,,,,,,,,,,,
P122170,Center For E Business At Mit,,,,,,,,,,,,,
,,,,,,"Page 3 of 33, Thursday, September 11, 2014",,,,,,,,
,,,,,Primary and Secondary Volume Report by Supervisor,,,,,,
,,,,,,Department: SSM Division of Research,,,,,,,
,,,,,,Fiscal Period 201412,,,,,,,,,
Master,Government,Sponsor,Project,Project Wbs,Project Wbs,Project Wbs,Graduate,Salaries,Employee,Operating,F&A,Fytd,Auth Total,Cumulative,Unexpend,Project
Project,Contract,Name,Wbs Id_2,Name_2,Effective,Expiration,Student,,Benefits,Expenses,Costs,Amount,,Amount,ed,Wbs Id
Number,Number,,,,Date,Date,Staff,,,,,,,,Balance,
6890000,MOA,Hewlett-Pack,6890015,Using The,07/01/2000,06/30/2005,0,0,0,0,0,0,"447,596","447,596",0,6890015
,6/30/00,ard,,Internet For B2B,,,,,,,,,,,,
,SRA 3/5/01,,,E-Commerce Fo,,,,,,,,,,,,
6890000,ERP2001-1,Hewlett-Pack,6892698,Tier Two Support,06/15/2001,06/15/2005,0,0,0,0,0,0,"200,000","200,000",0,6892698
,4 EBUS,ard,,Business Models,,,,,,,,,,,,
,MOD DTD,,,,,,,,,,,,,,,
,8/24/01,,,,,,,,,,,,,,,
6890000,AGMT.,United,6898298,Envisioning And,09/01/2004,08/31/2007,0,0,0,0,0,0,"299,848","299,848",-0,6898298
,EFFECTIVE,Parcel,,Enabling The,,,,,,,,,,,,
,9/1/04,Service,,Future Oppo,,,,,,,,,,,,
6890000,MOA,UPS,6891722,Center For,01/01/2001,12/31/2003,0,0,0,0,0,0,"447,357","447,357",0,6891722
,10/20/00,Foundation,,Ebusiness At,,,,,,,,,,,,
,SRA,,,"Mit-Ups-B2B, B2C",,,,,,,,,,,,
,12/31/01,,,,,,,,,,,,,,,
,,,,,Supervisor Total:,,0,0,0,0,0,0,"1,394,801","1,394,801",0,
Supervisor: Brynjolfsson /Erik,,,,,,,,,,,,,,
P122000,Sloan Division Of Research,,,,,,,,,,,,,
Master,Government,Sponsor,Project,Project Wbs,Project Wbs,Project Wbs,Graduate,Salaries,Employee,Operating,F&A,Fytd,Auth Total,Cumulative,Unexpend,Project
Project,Contract,Name,Wbs Id_2,Name_2,Effective,Expiration,Student,,Benefits,Expenses,Costs,Amount,,Amount,ed,Wbs Id
Number,Number,,,,Date,Date,Staff,,,,,,,,Balance,
6926973,GRANT,Alfred P.,6926973,The Impact Of,08/01/2012,07/01/2014,,"102,867","34,328","3,327","21,078","161,600","385,328","172,872","212,456",6926973
,NUMBER:,Sloan,,Online,,,,,,,,,,,,
,2012-6-20,Foundation,,Repositories On,,,,,,,,,,,,
,,,,The,,,,,,,,,,,,
P122170,Center For E Business At Mit,,,,,,,,,,,,,
Master,Government,Sponsor,Project,Project Wbs,Project Wbs,Project Wbs,Graduate,Salaries,Employee,Operating,F&A,Fytd,Auth Total,Cumulative,Unexpend,Project
Project,Contract,Name,Wbs Id_2,Name_2,Effective,Expiration,Student,,Benefits,Expenses,Costs,Amount,,Amount,ed,Wbs Id
Number,Number,,,,Date,Date,Staff,,,,,,,,Balance,
3978751,123017BP-,Markle,6927867,Digital,03/20/2013,03/19/2014,950,"61,848","22,575","4,710","49,746","139,829","150,000","139,829","10,171",6927867
,P,Foundation,,Technologies,,,,,,,,,,,,
,,,,And Their Impact,,,,,,,,,,,,
,,,,On,,,,,,,,,,,,
6890000,AGMT DTD,British,6896555,Information Flows,05/01/2003,04/30/2005,0,0,0,0,0,0,"110,068","110,068",0,6896555
,5/22/03,Telecommuni,,And Productivity,,,,,,,,,,,,
,,"cations, plc",,,,,,,,,,,,,,
6890000,AGMT DTD,British,6919926,Business,12/01/2008,08/31/2010,0,0,0,0,0,0,"158,981","158,981",0,6919926
,4/05,Telecommuni,,Implications Of,,,,,,,,,,,,
,,"cations, plc",,Enterprise 2.0,,,,,,,,,,,,
6890000,AGMT DTD,British,6921050,Platform Driven,09/01/2009,08/31/2010,,0,,0,0,0,"28,371","28,371",0,6921050
,8/31/09,Telecommuni,,Innovation (And,,,,,,,,,,,,
,,"cations, plc",,The Clou,,,,,,,,,,,,
,,,,,,"Page 4 of 33, Thursday, September 11, 2014",,,,,,,,,
,,,,,Primary and Secondary Volume Report by Supervisor,,,,,,
,,,,,,Department: SSM Division of Research,,,,,,,
,,,,,,Fiscal Period 201412,,,,,,,,,
Master,Government,Sponsor,Project,Project Wbs,Project Wbs,Project Wbs,Graduate,Salaries,Employee,Operating,F&A,Fytd,Auth Total,Cumulative,Unexpend,Project
Project,Contract,Name,Wbs Id_2,Name_2,Effective,Expiration,Student,,Benefits,Expenses,Costs,Amount,,Amount,ed,Wbs Id
Number,Number,,,,Date,Date,Staff,,,,,,,,Balance,
6890000,PECM,Capgemini,6923257,Digital Leadership,09/01/2010,08/31/2014,,"49,868","18,202","5,159","42,218","115,447","800,000","685,403","114,597",6923257
,PROJECT,Consulting,,- Transforming,,,,,,,,,,,,
,,North,,Busine,,,,,,,,,,,,
,,America,,,,,,,,,,,,,,
6890000,MOA,Cisco,6892367,Cisco Research,01/17/2001,06/30/2005,0,0,0,0,0,0,"350,311","350,311",-0,6892367
,1/18/01,"Systems,",,Agreement:,,,,,,,,,,,,
,SRA 6/5/01,Incorporated,,Internet Cultu,,,,,,,,,,,,
6890000,PECM,Cisco,6898264,It And Best,05/01/2005,05/30/2006,0,0,0,0,0,0,"100,000","100,000",0,6898264
,PROJECT,"Systems,",,Organizational,,,,,,,,,,,,
,,Incorporated,,Practices For,,,,,,,,,,,,
6890000,AGMT.,Cisco,6898377,Value Of,06/01/2005,06/30/2007,,0,0,0,0,0,"75,000","75,000",0,6898377
,DTD.,"Systems,",,Interactions,,,,,,,,,,,,
,5/15/05,Incorporated,,,,,,,,,,,,,,
6890000,AGMT DTD,Cisco,6914311,Information,06/01/2006,12/31/2007,0,,,0,0,0,"200,000","200,000",0,6914311
,5/15/05,"Systems,",,Technology &,,,,,,,,,,,,
,,Incorporated,,Information Wor,,,,,,,,,,,,
6890000,AGMT DTD,Cisco,6916763,Collaboration And,09/01/2007,08/31/2012,0,0,0,0,0,0,"750,000","750,000",0,6916763
,5/15/05,"Systems,",,Trust In Age Of,,,,,,,,,,,,
,,Incorporated,,Global,,,,,,,,,,,,
6890000,AGMT DTD,Cisco,6921445,Knowledge,06/01/2009,06/30/2014,,"20,000","1,700",532,"12,450","34,681","500,000","512,551","-12,551",6921445
,5/15/05,"Systems,",,"Management,",,,,,,,,,,,,
,,Incorporated,,Productivity And T,,,,,,,,,,,,
6890000,AGMT.,Cisco,6925508,Project Keystroke,12/01/2011,12/31/2013,0,871,318,0,666,"1,855","299,998","299,998",0,6925508
,DATED,"Systems,",,- Technology And,,,,,,,,,,,,
,12-1-11,Incorporated,,Produ,,,,,,,,,,,,
6890000,PROJECT,Cisco,6927525,Connecting The,12/01/2012,05/31/2014,"1,896","112,970","41,234","3,812","88,600","248,512","450,000","435,964","14,036",6927525
,DATED,"Systems,",,Unconnected,,,,,,,,,,,,
,12/1/12,Incorporated,,,,,,,,,,,,,,
6890000,MOA,CSK,6893400,How Do,09/01/2002,06/30/2005,0,0,0,0,0,0,"452,975","452,975",0,6893400
,7/4/00 SRA,Corporation,,Intangible Assets,,,,,,,,,,,,
,12/29/00,,,Affect The Prod,,,,,,,,,,,,
6890000,AGMT DTD,Fleet,6890006,Center For,04/01/1999,08/31/2002,0,0,0,0,0,0,"173,845","173,845",-0,6890006
,6/16/99,Services,,Ebusiness At,,,,,,,,,,,,
,,Corporation,,Mit-Res-Sloan-Pi,,,,,,,,,,,,
6890000,AGMT,France,6914569,"Information,",09/01/2006,12/31/2007,,0,0,0,0,0,"86,313","86,313",-0,6914569
,EFF. 6/1/05,Telecom-CN,,Technology And,,,,,,,,,,,,
,,ET,,Information,,,,,,,,,,,,
6890000,PECM,International,6923258,Platform Driven,10/01/2010,09/30/2013,,0,0,"-41,159",0,"-41,159","200,000","200,000",-0,6923258
,PROJECT,Post,,Innovation,,,,,,,,,,,,
,,Corporation,,,,,,,,,,,,,,
,,(IPC),,,,,,,,,,,,,,
,,,,,,"Page 5 of 33, Thursday, September 11, 2014",,,,,,,,,
,,,,,Primary and Secondary Volume Report by Supervisor,,,,,,
,,,,,,Department: SSM Division of Research,,,,,,,
,,,,,,Fiscal Period 201412,,,,,,,,,
Master,Government,Sponsor,Project,Project Wbs,Project Wbs,Project Wbs,Graduate,Salaries,Employee,Operating,F&A,Fytd,Auth Total,Cumulative,Unexpend,Project
Project,Contract,Name,Wbs Id_2,Name_2,Effective,Expiration,Student,,Benefits,Expenses,Costs,Amount,,Amount,ed,Wbs Id
Number,Number,,,,Date,Date,Staff,,,,,,,,Balance,
6890000,PECM,International,6928570,Digital,06/01/2013,10/03/2013,,"36,067","13,164",49,"27,597","76,877","76,877","76,877",0,6928570
,PROJECT,Post,,Transformation,,,,,,,,,,,,
,,Corporation,,Of Postal Service,,,,,,,,,,,,
,,(IPC),,,,,,,,,,,,,,
6890000,AGMT,Liberty,6899383,Measuring,03/23/2006,05/31/2007,0,0,0,0,0,0,"95,544","95,544",0,6899383
,EFF.,Mutual,,Information,,,,,,,,,,,,
,3/17/06,Insurance,,Worker,,,,,,,,,,,,
,,Company,,Productivit,,,,,,,,,,,,
6890000,PECM,Massachuset,6928569,Platform,06/01/2013,06/30/2014,,"53,672","19,590","1,201","41,699","116,163","200,000","116,163","83,837",6928569
,PROJECT,ts Mutual,,Foundations,,,,,,,,,,,,
,,Life,,,,,,,,,,,,,,
,,Insurance,,,,,,,,,,,,,,
,,Company,,,,,,,,,,,,,,
,,(MassMutual),,,,,,,,,,,,,,
6890000,AGMT DTD,McKinsey,6919047,Deriving,01/01/2009,12/31/2011,0,0,0,0,0,0,"520,239","520,239",0,6919047
,1/1/09,and,,Competetive,,,,,,,,,,,,
,,"Company,",,Advantage From It,,,,,,,,,,,,
,,Incorporated,,,,,,,,,,,,,,
6890000,PECM,Multi-Sponso,6890000,Center For,04/01/1999,12/21/2016,0,0,0,0,0,0,"57,277","7,328","49,949",6890000
,PROJECT,red,,Ebusiness At Mit,,,,,,,,,,,,
,,Consortium,,,,,,,,,,,,,,
6890000,PECM,Multi-Sponso,6890001,Center For,04/01/1999,12/21/2016,,,,,0,0,0,0,0,6890001
,PROJECT,red,,Ebusiness At,,,,,,,,,,,,
,,Consortium,,Mit-Expenses,,,,,,,,,,,,
6890000,PECM,Multi-Sponso,6890002,Center For,04/01/1999,12/21/2016,,,,,,0,0,0,0,6890002
,PROJECT,red,,Ebusiness At,,,,,,,,,,,,
,,Consortium,,Mit-Research,,,,,,,,,,,,
6890000,PECM,Multi-Sponso,6890003,Center For,04/01/1999,12/21/2016,,,,0,,0,577,0,577,6890003
,PROJECT,red,,Ebusiness At,,,,,,,,,,,,
,,Consortium,,Mit-Research-Slo,,,,,,,,,,,,
6890000,PECM,Multi-Sponso,6890004,Center For Digital,04/01/1999,12/21/2016,0,"214,374","75,587","108,972","217,649","616,581","8,591,223","10,039,945","-1,448,722",6890004
,PROJECT,red,,Business At,,,,,,,,,,,,
,,Consortium,,Mit-Res-S,,,,,,,,,,,,
6890000,PECM,Multi-Sponso,6890005,Center For Digital,04/01/1999,12/21/2016,,,,,0,0,"689,949",0,"689,949",6890005
,PROJECT,red,,Business At,,,,,,,,,,,,
,,Consortium,,Mit-Res-S,,,,,,,,,,,,
6890000,PECM,Multi-Sponso,6890008,Center For,04/01/1999,02/20/2014,,,,,0,0,0,0,0,6890008
,PROJECT,red,,Ebusiness At,,,,,,,,,,,,
,,Consortium,,Mit-Revenue,,,,,,,,,,,,
6890000,PECM,Multi-Sponso,6892460,Vision-3-Impact,09/01/2001,02/28/2003,0,0,0,0,0,0,"58,138","58,138",0,6892460
,PROJECT,red,,Of Information,,,,,,,,,,,,
,,Consortium,,Tech. On,,,,,,,,,,,,
,,,,,,"Page 6 of 33, Thursday, September 11, 2014",,,,,,,,,
,,,,,Primary and Secondary Volume Report by Supervisor,,,,,,
,,,,,,Department: SSM Division of Research,,,,,,,
,,,,,,Fiscal Period 201412,,,,,,,,,
Master,Government,Sponsor,Project,Project Wbs,Project Wbs,Project Wbs,Graduate,Salaries,Employee,Operating,F&A,Fytd,Auth Total,Cumulative,Unexpend,Project
Project,Contract,Name,Wbs Id_2,Name_2,Effective,Expiration,Student,,Benefits,Expenses,Costs,Amount,,Amount,ed,Wbs Id
Number,Number,,,,Date,Date,Staff,,,,,,,,Balance,
6890000,PECM,Multi-Sponso,6894605,Cdb-Consultants,03/01/2003,12/31/2014,,0,0,0,0,0,"389,804","389,804",0,6894605
,PROJECT,red,,,,,,,,,,,,,,
,,Consortium,,,,,,,,,,,,,,
6890000,PECM,Multi-Sponso,6894606,Cdb-Annual,03/01/2003,12/31/2014,,0,0,"18,505","8,915","27,420","308,545","441,060","-132,515",6894606
,PROJECT,red,,Conference,,,,,,,,,,,,
,,Consortium,,,,,,,,,,,,,,
6890000,PECM,Multi-Sponso,6894607,Cdb-Workshops,03/01/2003,12/31/2014,,,,0,0,0,"73,634","69,673","3,961",6894607
,PROJECT,red,,,,,,,,,,,,,,
,,Consortium,,,,,,,,,,,,,,
6890000,PECM,Multi-Sponso,6894608,Cdb-Weekly,03/01/2003,12/31/2014,,,,470,263,733,"66,906","81,410","-14,504",6894608
,PROJECT,red,,Seminar,,,,,,,,,,,,
,,Consortium,,,,,,,,,,,,,,
6890000,PECM,Multi-Sponso,6894609,Cdb-Board,03/01/2003,12/31/2014,,,,0,0,0,"8,346","8,346",-0,6894609
,PROJECT,red,,Meetings,,,,,,,,,,,,
,,Consortium,,,,,,,,,,,,,,
6890000,PECM,Multi-Sponso,6894610,Cdb-Sponsor,03/01/2003,12/31/2014,,,,0,0,0,"44,612","45,627","-1,015",6894610
,PROJECT,red,,Meetings,,,,,,,,,,,,
,,Consortium,,,,,,,,,,,,,,
6890000,PECM,Multi-Sponso,6894611,Cdb-Materials &,03/01/2003,12/31/2014,,0,0,0,0,0,"177,181","210,406","-33,225",6894611
